Reading,Currency,Max,Min,Mean,Vol,FD,R
26,USD_CAD,1.346555,1.34623,1.3464156,0.000325,11261.538461538461,0.0001645
26,USD_JPY,138.8065,138.753,138.7681583,0.0535,59.81308411214954,0.0001454
26,USD_MXN,19.30626,19.30293,19.3048228,0.00333,774.7747747747748,0.0001178
26,EUR_USD,1.035955,1.035575,1.0357585,0.00038,8263.157894736842,-0.0002151
26,EUR_JPY,143.749,143.71,143.7305222,0.039,110.25641025641026,-6.12e-05
26,USD_CZK,23.4956,23.4744,23.4900833,0.0212,63.679245283018865,0.0001759
26,USD_PLN,4.5212865,4.519084,4.5201228,0.0022025,1897.843359818388,0.0002061
26,USD_INR,81.635,81.635,81.635,0.0,N/A,-2.81e-05
27,AUD_USD,0.666525,0.66621,0.6663575,0.000315,10031.746031746032,-5.19e-05
27,GBP_EUR,1.1575,1.1573,1.1574193,0.0002,15700.0,-2.45e-05
27,USD_CAD,1.346655,1.3464,1.34656,0.000255,13254.901960784313,0.0001072
27,USD_JPY,138.8275,138.7875,138.8059806,0.04,72.25,0.0002726
27,USD_MXN,19.3072,19.30554,19.3063227,0.00166,1120.4819277108434,7.77e-05
27,EUR_USD,1.03575,1.03545,1.0355471,0.0003,8800.0,-0.0002041
27,EUR_JPY,143.761,143.72,143.7402188,0.041,101.70731707317071,6.75e-05
27,USD_CZK,23.4996,23.49155,23.4952708,0.00805,137.88819875776397,0.0002208
27,USD_PLN,4.521892,4.520333,4.5211389,0.001559,2366.9018601667735,0.0002248
27,USD_INR,81.635,81.635,81.635,0.0,N/A,0.0
28,AUD_USD,0.6667,0.6664,0.6665793,0.0003,10233.333333333334,0.0003329
28,GBP_EUR,1.1576,1.157395,1.1574427,0.000205,19707.317073170732,2.02e-05
28,USD_CAD,1.34665,1.34625,1.3463713,0.0004,11450.0,-0.0001401
28,USD_JPY,138.7935,138.7265,138.7657,0.067,41.04477611940298,-0.0002902
28,USD_MXN,19.3057,19.302705,19.3037073,0.002995,1659.432387312187,-0.0001355
28,EUR_USD,1.03585,1.03555,1.0357102,0.0003,12033.333333333334,0.0001575
28,EUR_JPY,143.765,143.678,143.7203213,0.087,42.06896551724138,-0.0001384
28,USD_CZK,23.4993,23.49,23.4920119,0.0093,251.61290322580646,-0.0001387
28,USD_PLN,4.5212185,4.5198005,4.5204375,0.001418,2785.613540197461,-0.0001551
28,USD_INR,81.635,81.635,81.635,0.0,N/A,0.0
29,AUD_USD,0.6671,0.666575,0.6669022,0.000525,7257.142857142858,0.0004844
29,GBP_EUR,1.157745,1.157485,1.1576182,0.00026,13230.76923076923,0.0001516
29,USD_CAD,1.3464,1.34604,1.3461643,0.00036,8583.333333333332,-0.0001537
29,USD_JPY,138.7285,138.6815,138.7048389,0.047,31.48936170212766,-0.0004386
29,USD_MXN,19.303575,19.299255,19.3024325,0.00432,671.2962962962963,-6.6e-05
29,EUR_USD,1.03599,1.03562,1.0358537,0.00037,7378.378378378378,0.0001386
29,EUR_JPY,143.702345,143.658,143.6777964,0.044345,33.60018040365318,-0.0002959
29,USD_CZK,23.494,23.4857,23.4886561,0.0083,193.97590361445785,-0.0001428
29,USD_PLN,4.5210715,4.518696,4.5197914,0.0023755,2159.5453588718165,-0.0001429
29,USD_INR,81.64505,81.63355,81.6366,0.0115,173.91304347826087,1.96e-05
30,AUD_USD,0.6672,0.666985,0.6670948,0.000215,9348.837209302326,0.0002888
